Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
-9.254,48.57,8,400,13259,20232,939.731,2.56,2.66,17.64,2.751,0.062,5423,1
-9.255,48.56,7,400,13267,20242,939.731,2.59,2.69,17.83,2.781,0.063,5424,1
-9.255,48.46,8,400,13266,20231,939.715,2.6,2.7,17.86,2.786,0.063,5425,1
-9.256,48.43,9,400,13265,20228,939.712,2.57,2.67,17.71,2.761,0.062,5426,1
-9.256,48.4,9,400,13255,20222,939.713,2.57,2.67,17.69,2.758,0.062,5427,1
-9.257,48.33,16,400,13257,20223,939.713,2.55,2.65,17.58,2.742,0.062,5428,1
-9.257,48.28,19,400,13259,20225,939.708,2.55,2.64,17.52,2.732,0.062,5429,1
-9.258,48.16,35,400,13251,20210,939.698,2.51,2.61,17.27,2.693,0.061,5430,1
-9.258,48.73,38,400,13244,20202,939.706,2.49,2.59,17.15,2.674,0.06,5431,1
-9.259,49.56,27,400,13244,20208,939.722,2.53,2.63,17.45,2.72,0.061,5432,1
-9.259,50.3,27,400,13243,20212,939.728,2.57,2.67,17.69,2.759,0.062,5433,1
-9.26,50.91,27,400,13249,20218,939.717,2.63,2.73,18.09,2.821,0.064,5434,1
-9.26,51.5,28,400,13251,20217,939.717,2.66,2.77,18.34,2.86,0.065,5435,1
-9.261,51.97,29,400,13245,20215,939.721,2.75,2.86,18.96,2.957,0.067,5436,1
-9.261,52.34,25,400,13248,20207,939.719,2.78,2.89,19.15,2.986,0.067,5437,1
-9.262,52.72,29,400,13247,20219,939.708,2.79,2.9,19.19,2.992,0.068,5438,1
-9.262,52.94,32,400,13247,20210,939.706,2.77,2.88,19.07,2.973,0.067,5439,1
-9.263,53.22,27,400,13246,20214,939.716,2.79,2.9,19.23,2.999,0.068,5440,1
-9.263,53.42,30,400,13251,20214,939.709,2.8,2.9,19.24,3.001,0.068,5441,1
-9.263,53.57,32,400,13246,20209,939.699,2.78,2.89,19.14,2.984,0.067,5442,1
-9.264,53.77,33,400,13240,20205,939.698,2.76,2.87,19,2.962,0.067,5443,1
-9.264,53.93,34,400,13247,20206,939.703,2.72,2.83,18.74,2.923,0.066,5444,1
-9.265,54.06,37,400,13243,20203,939.713,2.65,2.75,18.24,2.844,0.064,5445,1
-9.265,54.15,39,400,13244,20200,939.712,2.61,2.71,17.93,2.796,0.063,5446,1
-9.265,54.25,24,400,13248,20212,939.714,2.51,2.61,17.27,2.693,0.061,5447,1
-9.266,54.33,27,400,13239,20200,939.701,2.48,2.58,17.08,2.663,0.06,5448,1
-9.266,54.44,39,400,13247,20208,939.708,2.41,2.5,16.57,2.583,0.058,5449,1
-9.266,54.54,27,400,13242,20205,939.72,2.38,2.47,16.36,2.552,0.058,5450,1
-9.267,54.62,30,400,13250,20214,939.717,2.34,2.44,16.14,2.516,0.057,5451,1
-9.267,54.67,31,400,13247,20212,939.709,2.32,2.41,15.99,2.493,0.056,5452,1
-9.267,54.77,31,400,13243,20200,939.716,2.27,2.36,15.65,2.44,0.055,5453,1
-9.268,54.85,22,400,13243,20200,939.729,2.24,2.33,15.42,2.405,0.054,5454,1
-9.268,54.87,31,400,13248,20210,939.729,2.18,2.27,15.03,2.343,0.053,5455,1
-9.268,54.89,39,400,13244,20205,939.733,2.15,2.24,14.82,2.311,0.052,5456,1
-9.269,54.96,32,400,13245,20199,939.721,2.13,2.21,14.66,2.286,0.052,5457,1
-9.269,55.02,38,400,13245,20199,939.717,2.1,2.19,14.49,2.259,0.051,5458,1
-9.269,55.1,42,400,13243,20202,939.719,2.08,2.16,14.3,2.23,0.05,5459,1
-9.27,55.18,18,400,13255,20217,939.708,2.07,2.15,14.22,2.218,0.05,5460,1
-9.27,54.64,18,400,13265,20228,939.71,2.06,2.14,14.19,2.213,0.05,5461,1
-9.27,53.81,14,400,13265,20230,939.713,2.06,2.14,14.17,2.209,0.05,5462,1
-9.27,53.07,20,400,13257,20216,939.72,2.08,2.16,14.34,2.236,0.051,5463,1
-9.271,52.4,21,400,13260,20221,939.722,2.09,2.17,14.37,2.241,0.051,5464,1
-9.271,51.81,28,400,13256,20213,939.728,2.1,2.18,14.46,2.254,0.051,5465,1
-9.271,51.37,24,400,13250,20211,939.737,2.1,2.18,14.46,2.255,0.051,5466,1
-9.272,50.91,27,400,13248,20204,939.739,2.09,2.17,14.35,2.238,0.051,5467,1
-9.272,50.6,28,400,13250,20213,939.723,2.07,2.15,14.26,2.223,0.05,5468,1
-9.272,50.28,33,400,13251,20202,939.713,2.08,2.16,14.32,2.233,0.05,5469,1
-9.272,50.06,30,400,13250,20203,939.721,2.06,2.14,14.21,2.216,0.05,5470,1
-9.272,49.82,41,400,13247,20206,939.721,2.06,2.14,14.21,2.215,0.05,5471,1
-9.273,49.69,32,400,13254,20217,939.719,2.07,2.15,14.25,2.222,0.05,5472,1
-9.273,49.52,28,400,13246,20204,939.729,2.07,2.15,14.22,2.218,0.05,5473,1
-9.273,49.37,32,400,13246,20200,939.729,2.11,2.19,14.5,2.261,0.051,5474,1
-9.273,49.27,39,400,13246,20203,939.732,2.11,2.2,14.56,2.27,0.051,5475,1
-9.273,49.17,34,400,13249,20212,939.725,2.12,2.21,14.61,2.278,0.051,5476,1
-9.274,49.13,30,400,13251,20210,939.728,2.12,2.2,14.56,2.271,0.051,5477,1
-9.274,49.02,35,400,13256,20213,939.725,2.11,2.19,14.53,2.266,0.051,5478,1
-9.274,48.93,22,400,13257,20215,939.724,2.11,2.19,14.52,2.265,0.051,5479,1
-9.274,48.86,19,400,13259,20215,939.733,2.1,2.18,14.45,2.253,0.051,5480,1
-9.274,48.83,28,400,13257,20216,939.729,2.1,2.18,14.43,2.25,0.051,5481,1
-9.274,48.77,27,400,13251,20207,939.725,2.16,2.24,14.85,2.316,0.052,5482,1
-9.274,48.75,13,400,13258,20222,939.723,2.24,2.33,15.45,2.409,0.054,5483,1
-9.275,48.72,14,400,13262,20222,939.731,2.37,2.46,16.3,2.541,0.057,5484,1
-9.275,48.63,16,400,13258,20214,939.73,2.41,2.5,16.57,2.584,0.058,5485,1
-9.275,48.63,12,400,13265,20215,939.728,2.44,2.53,16.78,2.616,0.059,5486,1
-9.275,48.57,22,400,13257,20214,939.735,2.5,2.6,17.24,2.688,0.061,5487,1
-9.275,48.56,18,400,13270,20225,939.717,2.53,2.63,17.42,2.716,0.061,5488,1
-9.275,48.53,17,400,13262,20223,939.714,2.58,2.68,17.74,2.767,0.062,5489,1
-9.275,48.43,27,400,13250,20212,939.718,2.6,2.7,17.92,2.794,0.063,5490,1
-9.275,49.01,34,400,13255,20209,939.719,2.62,2.73,18.06,2.816,0.064,5491,1
-9.275,49.78,32,400,13253,20212,939.714,2.64,2.75,18.19,2.837,0.064,5492,1
-9.276,50.51,32,400,13253,20218,939.706,2.65,2.75,18.22,2.841,0.064,5493,1
-9.276,51.2,15,400,13259,20221,939.707,2.63,2.73,18.08,2.82,0.064,5494,1
-9.276,51.76,22,400,13261,20226,939.722,2.6,2.7,17.91,2.793,0.063,5495,1
-9.276,52.23,12,400,13263,20231,939.735,2.65,2.75,18.21,2.84,0.064,5496,1
-9.276,52.61,13,400,13260,20223,939.726,2.72,2.83,18.74,2.922,0.066,5497,1
-9.276,52.95,9,400,13266,20228,939.725,2.75,2.86,18.94,2.954,0.067,5498,1
-9.276,53.26,3,400,13272,20237,939.731,2.79,2.9,19.23,2.999,0.068,5499,1
-9.276,53.53,2,400,13269,20234,939.73,2.79,2.89,19.18,2.99,0.068,5500,1
-9.276,53.75,0,400,13277,20243,939.734,2.74,2.85,18.86,2.941,0.066,5501,1
-9.276,53.9,0,400,13267,20237,939.735,2.71,2.82,18.66,2.91,0.066,5502,1
-9.276,54.12,0,400,13271,20252,939.721,2.65,2.76,18.27,2.849,0.064,5503,1
-9.276,54.27,0,400,13268,20239,939.714,2.67,2.77,18.35,2.861,0.065,5504,1
-9.276,54.4,0,400,13272,20241,939.72,2.69,2.79,18.5,2.886,0.065,5505,1
-9.276,54.53,3,400,13267,20239,939.712,2.68,2.78,18.44,2.876,0.065,5506,1
-9.276,54.65,6,400,13272,20242,939.719,2.68,2.79,18.46,2.879,0.065,5507,1
-9.276,54.76,0,400,13277,20249,939.715,2.72,2.82,18.69,2.914,0.066,5508,1
-9.276,54.86,0,400,13279,20254,939.723,2.73,2.84,18.82,2.934,0.066,5509,1
-9.276,54.93,0,400,13278,20252,939.729,2.72,2.83,18.72,2.919,0.066,5510,1
-9.276,55,2,400,13271,20252,939.73,2.69,2.8,18.53,2.89,0.065,5511,1
-9.276,55.07,0,400,13275,20246,939.719,2.62,2.72,18.02,2.81,0.063,5512,1
-9.276,55.15,0,400,13271,20251,939.717,2.56,2.66,17.62,2.748,0.062,5513,1
-9.276,55.19,0,400,13273,20247,939.718,2.45,2.54,16.85,2.627,0.059,5514,1
-9.275,55.29,0,400,13269,20245,939.718,2.39,2.49,16.47,2.568,0.058,5515,1
-9.275,55.3,0,400,13268,20246,939.725,2.33,2.42,16.06,2.504,0.057,5516,1
-9.275,55.36,11,400,13260,20235,939.723,2.34,2.43,16.1,2.511,0.057,5517,1
-9.275,55.44,1,400,13268,20245,939.732,2.39,2.49,16.47,2.568,0.058,5518,1
-9.275,55.51,10,400,13268,20237,939.722,2.44,2.53,16.76,2.614,0.059,5519,1
-9.275,55.61,0,400,13277,20263,939.725,2.48,2.58,17.06,2.66,0.06,5520,1
-9.275,54.97,0,400,13284,20269,939.73,2.49,2.59,17.14,2.673,0.06,5521,1
-9.275,54.2,0,400,13283,20263,939.731,2.49,2.59,17.16,2.676,0.06,5522,1
-9.275,53.4,0,400,13283,20267,939.736,2.5,2.6,17.22,2.685,0.061,5523,1
-9.275,52.75,0,400,13279,20267,939.755,2.49,2.58,17.12,2.669,0.06,5524,1
-9.274,52.17,0,400,13276,20259,939.76,2.5,2.6,17.23,2.687,0.061,5525,1
-9.274,51.7,9,400,13274,20260,939.752,2.52,2.62,17.35,2.706,0.061,5526,1
-9.274,51.3,6,400,13274,20257,939.738,2.56,2.66,17.62,2.748,0.062,5527,1
-9.274,51,2,400,13268,20254,939.744,2.6,2.7,17.91,2.793,0.063,5528,1
-9.274,50.66,3,400,13271,20246,939.744,2.63,2.73,18.08,2.819,0.064,5529,1
-9.274,50.41,8,400,13265,20251,939.741,2.61,2.72,18,2.806,0.063,5530,1
-9.273,50.19,5,400,13275,20254,939.739,2.61,2.72,17.99,2.805,0.063,5531,1
-9.273,50.05,12,400,13263,20242,939.743,2.63,2.73,18.1,2.822,0.064,5532,1
-9.273,49.85,12,400,13264,20250,939.747,2.61,2.71,17.94,2.798,0.063,5533,1
-9.273,49.73,12,400,13268,20254,939.743,2.59,2.69,17.83,2.78,0.063,5534,1
-9.273,49.6,4,400,13275,20254,939.732,2.52,2.62,17.35,2.706,0.061,5535,1
-9.272,49.48,4,400,13269,20255,939.731,2.53,2.62,17.38,2.711,0.061,5536,1
-9.272,49.38,12,400,13263,20237,939.738,2.55,2.65,17.56,2.738,0.062,5537,1
-9.272,49.29,13,400,13262,20242,939.726,2.56,2.66,17.59,2.743,0.062,5538,1
-9.272,49.22,14,400,13260,20234,939.724,2.54,2.64,17.48,2.726,0.062,5539,1
-9.272,49.14,12,400,13268,20242,939.73,2.54,2.64,17.46,2.723,0.061,5540,1
-9.271,49.12,13,400,13265,20241,939.725,2.55,2.65,17.57,2.74,0.062,5541,1
-9.271,49,21,400,13256,20234,939.721,2.6,2.7,17.87,2.787,0.063,5542,1
-9.271,48.95,10,400,13264,20251,939.735,2.63,2.73,18.09,2.821,0.064,5543,1
-9.271,48.9,15,400,13262,20241,939.732,2.65,2.76,18.26,2.848,0.064,5544,1
-9.27,48.86,17,400,13265,20236,939.729,2.65,2.75,18.24,2.844,0.064,5545,1
-9.27,48.82,18,400,13264,20241,939.725,2.63,2.73,18.09,2.821,0.064,5546,1
-9.27,48.78,23,400,13260,20241,939.714,2.62,2.72,18.05,2.814,0.064,5547,1
-9.27,48.71,20,400,13261,20240,939.713,2.62,2.72,18,2.808,0.063,5548,1
-9.269,48.68,21,400,13260,20237,939.721,2.63,2.73,18.1,2.822,0.064,5549,1
-9.269,48.61,43,400,13248,20216,939.728,2.61,2.71,17.97,2.803,0.063,5550,1
-9.269,49.16,42,400,13242,20207,939.726,2.58,2.69,17.79,2.774,0.063,5551,1
-9.268,49.94,30,400,13248,20222,939.726,2.51,2.61,17.29,2.697,0.061,5552,1
-9.268,50.66,39,400,13245,20210,939.723,2.49,2.58,17.12,2.669,0.06,5553,1
-9.268,51.34,47,400,13242,20215,939.729,2.47,2.57,16.99,2.65,0.06,5554,1
-9.267,51.9,36,400,13244,20224,939.735,2.44,2.53,16.77,2.615,0.059,5555,1
-9.267,52.38,38,400,13244,20221,939.729,2.37,2.46,16.32,2.544,0.057,5556,1
-9.267,52.75,30,400,13255,20221,939.727,2.36,2.45,16.24,2.532,0.057,5557,1
-9.266,53.06,39,400,13253,20228,939.73,2.32,2.41,15.99,2.494,0.056,5558,1
-9.266,53.39,38,400,13250,20217,939.737,2.3,2.39,15.85,2.471,0.056,5559,1
-9.266,53.63,37,400,13252,20225,939.735,2.36,2.45,16.23,2.532,0.057,5560,1
-9.265,53.84,34,400,13253,20227,939.73,2.41,2.5,16.58,2.586,0.058,5561,1
-9.265,54.01,35,400,13250,20218,939.731,2.5,2.6,17.19,2.681,0.061,5562,1
-9.265,54.17,40,400,13248,20218,939.742,2.53,2.63,17.41,2.715,0.061,5563,1
-9.264,54.33,40,400,13254,20222,939.738,2.58,2.68,17.78,2.772,0.063,5564,1
-9.264,54.43,30,400,13246,20209,939.739,2.6,2.7,17.87,2.787,0.063,5565,1
-9.263,54.58,41,400,13254,20221,939.746,2.59,2.69,17.84,2.782,0.063,5566,1
-9.263,54.71,37,400,13246,20211,939.752,2.57,2.67,17.69,2.759,0.062,5567,1
-9.263,54.81,39,400,13253,20211,939.758,2.55,2.65,17.54,2.736,0.062,5568,1
-9.262,54.9,42,400,13246,20213,939.764,2.56,2.66,17.64,2.75,0.062,5569,1
-9.262,54.96,37,400,13246,20219,939.764,2.58,2.68,17.74,2.766,0.062,5570,1
-9.261,55.03,35,400,13253,20223,939.753,2.6,2.7,17.91,2.794,0.063,5571,1
-9.261,55.1,27,400,13255,20226,939.745,2.62,2.72,18.04,2.813,0.064,5572,1
-9.261,55.15,37,400,13251,20219,939.742,2.63,2.73,18.1,2.823,0.064,5573,1
-9.26,55.26,43,400,13245,20211,939.74,2.62,2.73,18.06,2.816,0.064,5574,1
-9.26,55.34,54,400,13246,20206,939.751,2.63,2.73,18.1,2.823,0.064,5575,1
-9.259,55.38,47,400,13245,20217,939.745,2.63,2.73,18.08,2.82,0.064,5576,1
-9.259,55.45,40,400,13249,20219,939.743,2.62,2.73,18.06,2.816,0.064,5577,1
-9.258,55.47,42,400,13252,20223,939.736,2.62,2.73,18.06,2.817,0.064,5578,1
-9.258,55.54,39,400,13244,20212,939.732,2.57,2.67,17.71,2.761,0.062,5579,1
-9.257,55.67,23,400,13265,20237,939.736,2.53,2.63,17.39,2.712,0.061,5580,1
-9.257,55.07,17,400,13265,20234,939.744,2.43,2.52,16.69,2.603,0.059,5581,1
-9.256,54.24,19,400,13269,20238,939.744,2.4,2.49,16.52,2.576,0.058,5582,1
-9.256,53.49,22,400,13264,20233,939.732,2.35,2.44,16.14,2.518,0.057,5583,1
-9.255,52.83,33,400,13260,20231,939.731,2.34,2.43,16.1,2.51,0.057,5584,1
-9.255,52.25,31,400,13259,20225,939.735,2.28,2.37,15.72,2.451,0.055,5585,1
-9.254,51.8,31,400,13253,20225,939.743,2.25,2.34,15.48,2.414,0.055,5586,1
-9.254,51.38,25,400,13258,20224,939.744,2.2,2.28,15.13,2.36,0.053,5587,1
-9.253,51,35,400,13252,20217,939.752,2.22,2.3,15.26,2.38,0.054,5588,1
-9.253,50.68,27,400,13258,20226,939.753,2.23,2.32,15.34,2.393,0.054,5589,1
-9.252,50.47,41,400,13251,20213,939.75,2.23,2.32,15.38,2.398,0.054,5590,1
-9.252,50.27,34,400,13248,20220,939.746,2.26,2.34,15.53,2.422,0.055,5591,1
-9.251,50.1,43,400,13250,20215,939.739,2.29,2.37,15.73,2.453,0.055,5592,1
-9.251,49.93,32,400,13253,20227,939.734,2.31,2.4,15.89,2.478,0.056,5593,1
-9.25,49.81,35,400,13246,20216,939.735,2.33,2.42,16.06,2.505,0.057,5594,1
-9.249,49.68,32,400,13252,20217,939.738,2.35,2.44,16.19,2.524,0.057,5595,1
-9.249,49.58,35,400,13251,20219,939.74,2.35,2.44,16.19,2.525,0.057,5596,1
-9.248,49.46,33,400,13254,20219,939.742,2.33,2.42,16.06,2.505,0.057,5597,1
-9.248,49.38,39,400,13248,20211,939.738,2.36,2.45,16.23,2.531,0.057,5598,1
-9.247,49.34,47,400,13246,20213,939.739,2.36,2.45,16.22,2.53,0.057,5599,1
-9.247,49.24,42,400,13243,20204,939.739,2.38,2.47,16.38,2.554,0.058,5600,1
-9.246,49.15,45,400,13246,20217,939.739,2.41,2.5,16.57,2.583,0.058,5601,1
-9.245,49.12,50,400,13243,20209,939.737,2.49,2.58,17.12,2.67,0.06,5602,1
-9.245,49.04,48,400,13247,20211,939.737,2.5,2.6,17.23,2.686,0.061,5603,1
-9.244,48.96,54,400,13241,20200,939.725,2.52,2.62,17.37,2.709,0.061,5604,1
-9.244,48.95,52,400,13243,20200,939.722,2.52,2.62,17.37,2.708,0.061,5605,1
-9.243,48.92,40,400,13246,20209,939.724,2.52,2.62,17.35,2.705,0.061,5606,1
-9.242,48.83,43,400,13245,20211,939.727,2.51,2.61,17.28,2.695,0.061,5607,1
-9.242,48.85,45,400,13245,20205,939.727,2.51,2.61,17.27,2.693,0.061,5608,1
-9.241,48.82,54,400,13243,20211,939.73,2.51,2.61,17.27,2.693,0.061,5609,1
-9.24,48.72,58,400,13230,20188,939.741,2.49,2.58,17.1,2.667,0.06,5610,1
-9.24,49.31,70,400,13231,20192,939.743,2.46,2.55,16.92,2.639,0.06,5611,1
-9.239,50.08,63,400,13236,20190,939.745,2.43,2.52,16.71,2.605,0.059,5612,1
-9.238,50.8,65,400,13235,20191,939.747,2.35,2.44,16.16,2.52,0.057,5613,1
-9.238,51.46,66,400,13236,20192,939.731,2.3,2.39,15.85,2.472,0.056,5614,1
-9.237,52.04,64,400,13234,20196,939.727,2.26,2.35,15.57,2.428,0.055,5615,1
-9.236,52.49,54,400,13239,20198,939.717,2.25,2.33,15.46,2.411,0.054,5616,1
-9.236,52.9,53,400,13238,20200,939.719,2.25,2.34,15.5,2.417,0.055,5617,1
-9.235,53.19,61,400,13244,20188,939.721,2.27,2.36,15.61,2.433,0.055,5618,1
-9.234,53.51,60,400,13239,20190,939.729,2.32,2.41,15.99,2.493,0.056,5619,1
-9.233,53.78,57,400,13244,20201,939.736,2.33,2.42,16.04,2.501,0.056,5620,1
-9.233,54.01,52,400,13245,20203,939.734,2.32,2.41,15.99,2.493,0.056,5621,1
-9.232,54.2,54,400,13246,20197,939.751,2.3,2.39,15.86,2.474,0.056,5622,1
-9.231,54.37,62,400,13240,20193,939.75,2.3,2.39,15.81,2.465,0.056,5623,1
-9.231,54.53,59,400,13241,20194,939.756,2.3,2.39,15.86,2.473,0.056,5624,1
-9.23,54.65,56,400,13238,20193,939.748,2.29,2.38,15.77,2.459,0.056,5625,1
-9.229,54.79,49,400,13243,20199,939.753,2.27,2.36,15.65,2.441,0.055,5626,1
-9.228,54.88,55,400,13242,20203,939.76,2.27,2.36,15.61,2.434,0.055,5627,1
-9.228,54.98,50,400,13250,20206,939.764,2.25,2.34,15.52,2.42,0.055,5628,1
-9.227,55.09,46,400,13247,20213,939.764,2.25,2.34,15.48,2.413,0.055,5629,1
-9.226,55.18,51,400,13249,20203,939.76,2.23,2.32,15.35,2.394,0.054,5630,1
-9.225,55.24,44,400,13247,20204,939.74,2.23,2.32,15.36,2.396,0.054,5631,1
-9.224,55.31,51,400,13253,20214,939.738,2.23,2.32,15.36,2.396,0.054,5632,1
-9.224,55.42,46,400,13245,20208,939.722,2.25,2.33,15.46,2.411,0.054,5633,1
-9.223,55.46,47,400,13245,20209,939.716,2.3,2.39,15.81,2.465,0.056,5634,1
-9.222,55.48,62,400,13241,20203,939.725,2.33,2.42,16.02,2.498,0.056,5635,1
-9.221,55.56,50,400,13250,20209,939.727,2.4,2.49,16.51,2.575,0.058,5636,1
-9.22,55.59,52,400,13247,20206,939.736,2.46,2.55,16.92,2.638,0.06,5637,1
-9.22,55.67,52,400,13253,20209,939.727,2.55,2.65,17.56,2.738,0.062,5638,1
-9.219,55.71,48,400,13250,20208,939.731,2.57,2.67,17.65,2.753,0.062,5639,1
-9.218,55.83,26,400,13261,20226,939.736,2.61,2.71,17.97,2.802,0.063,5640,1
-9.217,55.23,31,400,13264,20224,939.736,2.64,2.74,18.17,2.833,0.064,5641,1
-9.216,54.42,29,400,13259,20234,939.73,2.66,2.77,18.34,2.86,0.065,5642,1
-9.215,53.68,24,400,13262,20230,939.727,2.69,2.79,18.48,2.882,0.065,5643,1
-9.215,52.96,32,400,13259,20227,939.72,2.76,2.87,18.98,2.96,0.067,5644,1
-9.214,52.42,32,400,13261,20231,939.712,2.78,2.88,19.1,2.979,0.067,5645,1
-9.213,51.93,34,400,13256,20219,939.716,2.82,2.93,19.42,3.029,0.068,5646,1
-9.212,51.52,42,400,13247,20208,939.709,2.85,2.96,19.6,3.056,0.069,5647,1
-9.211,51.17,41,400,13255,20215,939.711,2.91,3.02,20.03,3.124,0.071,5648,1
-9.21,50.85,30,400,13260,20218,939.717,2.95,3.07,20.31,3.168,0.072,5649,1
-9.209,50.58,46,400,13250,20208,939.722,3.01,3.12,20.69,3.226,0.073,5650,1
-9.209,50.39,45,400,13250,20211,939.716,3.04,3.15,20.9,3.259,0.074,5651,1
-9.208,50.16,48,400,13247,20207,939.714,3.05,3.16,20.96,3.268,0.074,5652,1
-9.207,50.04,51,400,13248,20203,939.718,3.04,3.15,20.9,3.258,0.074,5653,1
-9.206,49.89,43,400,13254,20211,939.721,3.01,3.13,20.74,3.234,0.073,5654,1
-9.205,49.81,51,400,13251,20214,939.721,2.96,3.07,20.34,3.172,0.072,5655,1
-9.204,49.66,43,400,13256,20217,939.728,2.9,3.01,19.93,3.107,0.07,5656,1
-9.203,49.53,46,400,13248,20210,939.734,2.75,2.86,18.96,2.956,0.067,5657,1
-9.202,49.48,43,400,13247,20205,939.735,2.69,2.8,18.53,2.889,0.065,5658,1
-9.201,49.36,43,400,13246,20204,939.734,2.63,2.73,18.09,2.821,0.064,5659,1
-9.2,49.29,45,400,13251,20211,939.729,2.62,2.72,18.04,2.813,0.064,5660,1
-9.199,49.22,47,400,13240,20207,939.727,2.63,2.73,18.08,2.819,0.064,5661,1
-9.198,49.19,52,400,13246,20197,939.733,2.62,2.72,18.05,2.815,0.064,5662,1
-9.197,49.11,49,400,13247,20205,939.73,2.57,2.67,17.66,2.754,0.062,5663,1
-9.196,49.07,46,400,13248,20209,939.726,2.56,2.65,17.59,2.742,0.062,5664,1
-9.196,49.03,45,400,13251,20213,939.724,2.49,2.59,17.13,2.671,0.06,5665,1
-9.195,48.97,52,400,13250,20215,939.725,2.47,2.56,16.99,2.649,0.06,5666,1
-9.194,48.91,36,400,13255,20224,939.73,2.39,2.49,16.47,2.568,0.058,5667,1
-9.193,48.86,40,400,13248,20214,939.729,2.37,2.46,16.31,2.544,0.057,5668,1
-9.192,48.8,54,400,13250,20212,939.741,2.34,2.43,16.11,2.512,0.057,5669,1
-9.191,48.7,56,400,13237,20194,939.739,2.32,2.41,15.99,2.494,0.056,5670,1
-9.19,49.29,61,400,13236,20190,939.738,2.37,2.46,16.31,2.543,0.057,5671,1
-9.189,50,75,400,13239,20193,939.733,2.39,2.48,16.43,2.563,0.058,5672,1
-9.188,50.77,58,400,13240,20197,939.726,2.47,2.57,17.01,2.652,0.06,5673,1
-9.187,51.45,54,400,13237,20200,939.729,2.5,2.6,17.22,2.685,0.061,5674,1
-9.186,52.01,55,400,13244,20195,939.711,2.52,2.61,17.31,2.7,0.061,5675,1
-9.185,52.43,62,400,13241,20203,939.713,2.51,2.61,17.26,2.691,0.061,5676,1
-9.183,52.87,53,400,13236,20197,939.708,2.48,2.58,17.08,2.664,0.06,5677,1
-9.182,53.18,50,400,13246,20211,939.707,2.42,2.52,16.69,2.602,0.059,5678,1
-9.181,53.5,51,400,13245,20207,939.707,2.39,2.49,16.47,2.569,0.058,5679,1
-9.18,53.7,52,400,13246,20206,939.714,2.3,2.39,15.84,2.47,0.056,5680,1
-9.179,53.95,51,400,13244,20200,939.707,2.24,2.33,15.4,2.402,0.054,5681,1
-9.178,54.11,46,400,13244,20204,939.72,2.14,2.22,14.71,2.294,0.052,5682,1
-9.177,54.28,46,400,13242,20199,939.718,2.11,2.2,14.55,2.269,0.051,5683,1
-9.176,54.46,57,400,13240,20200,939.72,2.11,2.19,14.51,2.262,0.051,5684,1
-9.175,54.55,57,400,13243,20209,939.716,2.13,2.21,14.66,2.286,0.052,5685,1
-9.174,54.7,55,400,13241,20205,939.716,2.19,2.27,15.04,2.346,0.053,5686,1
-9.173,54.79,53,400,13240,20198,939.704,2.21,2.3,15.21,2.372,0.054,5687,1
-9.172,54.88,60,400,13247,20214,939.698,2.23,2.32,15.38,2.398,0.054,5688,1
-9.171,54.97,49,400,13242,20205,939.692,2.23,2.32,15.38,2.398,0.054,5689,1
-9.17,55.06,49,400,13245,20201,939.695,2.23,2.31,15.32,2.389,0.054,5690,1
-9.168,55.14,52,400,13248,20214,939.691,2.21,2.3,15.23,2.375,0.054,5691,1
-9.167,55.23,49,400,13243,20195,939.702,2.16,2.25,14.88,2.32,0.052,5692,1
-9.166,55.26,48,400,13253,20211,939.711,2.16,2.25,14.88,2.32,0.052,5693,1
-9.165,55.34,54,400,13243,20202,939.708,2.18,2.26,14.99,2.338,0.053,5694,1
-9.164,55.36,51,400,13247,20208,939.704,2.18,2.26,14.99,2.337,0.053,5695,1
-9.163,55.41,48,400,13246,20206,939.704,2.17,2.25,14.93,2.328,0.053,5696,1
-9.162,55.51,50,400,13247,20201,939.716,2.14,2.22,14.72,2.295,0.052,5697,1
-9.161,55.55,43,400,13251,20206,939.711,2.12,2.2,14.58,2.273,0.051,5698,1
-9.159,55.6,57,400,13246,20201,939.712,2.12,2.2,14.58,2.274,0.051,5699,1
-9.158,55.71,35,400,13262,20229,939.712,2.14,2.23,14.74,2.299,0.052,5700,1
-9.157,55.14,27,400,13269,20232,939.695,2.19,2.28,15.08,2.352,0.053,5701,1
-9.156,54.29,25,400,13271,20235,939.706,2.21,2.3,15.21,2.372,0.054,5702,1
-9.155,53.52,29,400,13265,20230,939.7,2.24,2.33,15.4,2.402,0.054,5703,1
-9.154,52.89,34,400,13265,20225,939.696,2.26,2.34,15.52,2.42,0.055,5704,1
-9.152,52.31,26,400,13263,20226,939.694,2.31,2.4,15.87,2.475,0.056,5705,1
-9.151,51.84,26,400,13265,20234,939.702,2.32,2.41,15.99,2.494,0.056,5706,1
-9.15,51.41,34,400,13257,20218,939.706,2.33,2.42,16.01,2.497,0.056,5707,1
-9.149,51.09,26,400,13261,20236,939.682,2.31,2.41,15.93,2.485,0.056,5708,1
-9.148,50.75,29,400,13259,20227,939.669,2.26,2.35,15.56,2.427,0.055,5709,1
-9.146,50.52,39,400,13258,20218,939.66,2.22,2.31,15.3,2.386,0.054,5710,1
-9.145,50.29,30,400,13255,20217,939.673,2.14,2.23,14.76,2.302,0.052,5711,1
